id,ano,municipio,bioma,area_total,desmatado,vegetacao_natural,nao_vegetacao_natural,hidrografia
113027,2004,Nova Olinda do Norte,Amazônia,5558,399.7,4460.1,280.1,418.1
113028,2019,Nova Olinda do Norte,Amazônia,5558,444.0,4415.8,280.1,418.1
113029,2018,Nova Olinda do Norte,Amazônia,5558,438.1,4421.7,280.1,418.1
113030,2000,Nova Olinda do Norte,Amazônia,5558,359.2,4500.6,280.1,418.1
113031,2007,Nova Olinda do Norte,Amazônia,5558,405.1,4454.7,280.1,418.1
113032,2008,Nova Olinda do Norte,Amazônia,5558,411.3,4448.5,280.1,418.1
113033,2021,Nova Olinda do Norte,Amazônia,5558,456.5,4403.3,280.1,418.1
113034,2002,Nova Olinda do Norte,Amazônia,5558,377.4,4482.4,280.1,418.1
113035,2006,Nova Olinda do Norte,Amazônia,5558,404.4,4455.4,280.1,418.1
113036,2009,Nova Olinda do Norte,Amazônia,5558,412.5,4447.3,280.1,418.1
113037,2014,Nova Olinda do Norte,Amazônia,5558,423.5,4436.3,280.1,418.1
113038,2017,Nova Olinda do Norte,Amazônia,5558,436.2,4423.6,280.1,418.1
113039,2013,Nova Olinda do Norte,Amazônia,5558,420.9,4438.9,280.1,418.1
113040,2015,Nova Olinda do Norte,Amazônia,5558,429.1,4430.7,280.1,418.1
113041,2005,Nova Olinda do Norte,Amazônia,5558,402.6,4457.2,280.1,418.1
113042,2011,Nova Olinda do Norte,Amazônia,5558,417.9,4441.9,280.1,418.1
113043,2001,Nova Olinda do Norte,Amazônia,5558,367.6,4492.2,280.1,418.1
113044,2020,Nova Olinda do Norte,Amazônia,5558,450.1,4409.7,280.1,418.1
115414,2015,Jutaí,Amazônia,69562,242.9,68127.3,87.5,1104.3
115415,2009,Jutaí,Amazônia,69562,229.1,68141.1,87.5,1104.3
115416,2013,Jutaí,Amazônia,69562,239.2,68131.0,87.5,1104.3
115417,2008,Jutaí,Amazônia,69562,228.3,68141.9,87.5,1104.3
115418,2000,Jutaí,Amazônia,69562,175.2,68195.0,87.5,1104.3
115419,2016,Jutaí,Amazônia,69562,244.5,68125.7,87.5,1104.3
115420,2006,Jutaí,Amazônia,69562,223.4,68146.8,87.5,1104.3
115421,2010,Jutaí,Amazônia,69562,234.0,68136.2,87.5,1104.3
115422,2019,Jutaí,Amazônia,69562,265.8,68104.4,87.5,1104.3
115423,2005,Jutaí,Amazônia,69562,222.3,68147.9,87.5,1104.3
115424,2018,Jutaí,Amazônia,69562,255.0,68115.2,87.5,1104.3
115425,2011,Jutaí,Amazônia,69562,237.1,68133.1,87.5,1104.3
115426,2017,Jutaí,Amazônia,69562,253.9,68116.3,87.5,1104.3
115427,2007,Jutaí,Amazônia,69562,224.4,68145.8,87.5,1104.3
115428,2021,Jutaí,Amazônia,69562,274.3,68095.9,87.5,1104.3
115429,2012,Jutaí,Amazônia,69562,237.8,68132.4,87.5,1104.3
115430,2003,Jutaí,Amazônia,69562,220.0,68150.2,87.5,1104.3
115431,2014,Jutaí,Amazônia,69562,241.8,68128.4,87.5,1104.3
115432,2002,Jutaí,Amazônia,69562,197.8,68172.4,87.5,1104.3
115433,2001,Jutaí,Amazônia,69562,188.5,68181.7,87.5,1104.3
115434,2022,Jutaí,Amazônia,69562,286.1,68084.1,87.5,1104.3
115435,2020,Jutaí,Amazônia,69562,273.1,68097.1,87.5,1104.3
115436,2004,Jutaí,Amazônia,69562,221.1,68149.1,87.5,1104.3
116081,2022,Juruá,Amazônia,19387,158.9,18363.0,140.8,724.3
116082,2005,Juruá,Amazônia,19387,137.6,18384.3,140.8,724.3
116083,2006,Juruá,Amazônia,19387,139.3,18382.6,140.8,724.3
116084,2009,Juruá,Amazônia,19387,145.2,18376.7,140.8,724.3
116085,2019,Juruá,Amazônia,19387,156.1,18365.8,140.8,724.3
116086,2017,Juruá,Amazônia,19387,154.4,18367.5,140.8,724.3
116087,2014,Juruá,Amazônia,19387,152.7,18369.2,140.8,724.3
116088,2015,Juruá,Amazônia,19387,152.9,18369.0,140.8,724.3
116089,2016,Juruá,Amazônia,19387,153.8,18368.1,140.8,724.3
116090,2007,Juruá,Amazônia,19387,140.3,18381.6,140.8,724.3
116091,2012,Juruá,Amazônia,19387,149.0,18372.9,140.8,724.3
116092,2002,Juruá,Amazônia,19387,126.9,18395.0,140.8,724.3
116093,2018,Juruá,Amazônia,19387,155.8,18366.1,140.8,724.3
116094,2021,Juruá,Amazônia,19387,158.5,18363.4,140.8,724.3
116095,2013,Juruá,Amazônia,19387,149.4,18372.5,140.8,724.3
116096,2001,Juruá,Amazônia,19387,118.4,18403.5,140.8,724.3
116097,2004,Juruá,Amazônia,19387,135.0,18386.9,140.8,724.3
116098,2003,Juruá,Amazônia,19387,134.5,18387.4,140.8,724.3
116099,2020,Juruá,Amazônia,19387,156.9,18365.0,140.8,724.3
116100,2000,Juruá,Amazônia,19387,114.9,18407.0,140.8,724.3
116101,2008,Juruá,Amazônia,19387,143.3,18378.6,140.8,724.3
116102,2010,Juruá,Amazônia,19387,148.1,18373.8,140.8,724.3
116103,2011,Juruá,Amazônia,19387,148.6,18373.3,140.8,724.3
122038,2000,Japurá,Amazônia,55750,43.5,54231.9,2.6,1472.0
122039,2012,Japurá,Amazônia,55750,57.9,54217.5,2.6,1472.0
122040,2003,Japurá,Amazônia,55750,47.7,54227.7,2.6,1472.0
122041,2015,Japurá,Amazônia,55750,58.6,54216.8,2.6,1472.0
122042,2006,Japurá,Amazônia,55750,50.2,54225.2,2.6,1472.0
122043,2016,Japurá,Amazônia,55750,58.8,54216.6,2.6,1472.0
122044,2017,Japurá,Amazônia,55750,59.4,54216.0,2.6,1472.0
122045,2002,Japurá,Amazônia,55750,46.2,54229.2,2.6,1472.0
122046,2022,Japurá,Amazônia,55750,80.7,54194.7,2.6,1472.0
122047,2014,Japurá,Amazônia,55750,58.6,54216.8,2.6,1472.0
122048,2011,Japurá,Amazônia,55750,57.5,54217.9,2.6,1472.0
122049,2005,Japurá,Amazônia,55750,50.1,54225.3,2.6,1472.0
122050,2019,Japurá,Amazônia,55750,60.9,54214.5,2.6,1472.0
122051,2004,Japurá,Amazônia,55750,48.1,54227.3,2.6,1472.0
122052,2021,Japurá,Amazônia,55750,67.4,54208.0,2.6,1472.0
122053,2010,Japurá,Amazônia,55750,56.2,54219.2,2.6,1472.0
122054,2020,Japurá,Amazônia,55750,63.1,54212.3,2.6,1472.0
122055,2007,Japurá,Amazônia,55750,50.6,54224.8,2.6,1472.0
122056,2001,Japurá,Amazônia,55750,45.3,54230.1,2.6,1472.0
122057,2013,Japurá,Amazônia,55750,58.1,54217.3,2.6,1472.0
122058,2009,Japurá,Amazônia,55750,52.6,54222.8,2.6,1472.0
122059,2008,Japurá,Amazônia,55750,52.1,54223.3,2.6,1472.0
122060,2018,Japurá,Amazônia,55750,60.4,54215.0,2.6,1472.0
124522,2010,Boca do Acre,Amazônia,21962,2053.3,19726.1,58.5,124.1
124523,2011,Boca do Acre,Amazônia,21962,2111.9,19667.5,58.5,124.1
124524,2012,Boca do Acre,Amazônia,21962,2165.4,19614.0,58.5,124.1
124525,2001,Boca do Acre,Amazônia,21962,1264.8,20514.6,58.5,124.1
124526,2017,Boca do Acre,Amazônia,21962,2500.4,19279.0,58.5,124.1
124527,2020,Boca do Acre,Amazônia,21962,2893.9,18885.5,58.5,124.1
124528,2003,Boca do Acre,Amazônia,21962,1637.0,20142.4,58.5,124.1
124529,2008,Boca do Acre,Amazônia,21962,1977.7,19801.7,58.5,124.1
124530,2016,Boca do Acre,Amazônia,21962,2406.2,19373.2,58.5,124.1
124531,2006,Boca do Acre,Amazônia,21962,1905.4,19874.0,58.5,124.1
124532,2009,Boca do Acre,Amazônia,21962,2001.9,19777.5,58.5,124.1
124533,2015,Boca do Acre,Amazônia,21962,2317.8,19461.6,58.5,124.1
124534,2005,Boca do Acre,Amazônia,21962,1829.9,19949.5,58.5,124.1
124535,2021,Boca do Acre,Amazônia,21962,3094.1,18685.3,58.5,124.1
124536,2007,Boca do Acre,Amazônia,21962,1939.5,19839.9,58.5,124.1
124537,2014,Boca do Acre,Amazônia,21962,2271.6,19507.8,58.5,124.1
124538,2022,Boca do Acre,Amazônia,21962,3274.4,18505.0,58.5,124.1
124539,2000,Boca do Acre,Amazônia,21962,1209.9,20569.5,58.5,124.1
124540,2013,Boca do Acre,Amazônia,21962,2199.0,19580.4,58.5,124.1
124541,2002,Boca do Acre,Amazônia,21962,1379.4,20400.0,58.5,124.1
124542,2019,Boca do Acre,Amazônia,21962,2751.8,19027.6,58.5,124.1
124543,2018,Boca do Acre,Amazônia,21962,2607.7,19171.7,58.5,124.1
124544,2004,Boca do Acre,Amazônia,21962,1768.4,20011.0,58.5,124.1
125557,2011,Maraã,Amazônia,17100,114.9,14630.3,596.6,1758.2
125558,2009,Maraã,Amazônia,17100,108.6,14636.6,596.6,1758.2
125559,2013,Maraã,Amazônia,17100,116.9,14628.3,596.6,1758.2
125560,2001,Maraã,Amazônia,17100,86.6,14658.6,596.6,1758.2
125561,2015,Maraã,Amazônia,17100,119.3,14625.9,596.6,1758.2
125562,2008,Maraã,Amazônia,17100,108.1,14637.1,596.6,1758.2
125563,2012,Maraã,Amazônia,17100,115.7,14629.5,596.6,1758.2
125564,2014,Maraã,Amazônia,17100,119.2,14626.0,596.6,1758.2
125565,2020,Maraã,Amazônia,17100,125.0,14620.2,596.6,1758.2
125566,2006,Maraã,Amazônia,17100,104.7,14640.5,596.6,1758.2
125567,2004,Maraã,Amazônia,17100,102.3,14642.9,596.6,1758.2
125568,2005,Maraã,Amazônia,17100,103.8,14641.4,596.6,1758.2
125569,2003,Maraã,Amazônia,17100,101.5,14643.7,596.6,1758.2
125570,2007,Maraã,Amazônia,17100,105.1,14640.1,596.6,1758.2
125571,2022,Maraã,Amazônia,17100,127.4,14617.8,596.6,1758.2
125572,2010,Maraã,Amazônia,17100,114.3,14630.9,596.6,1758.2
125573,2018,Maraã,Amazônia,17100,123.1,14622.1,596.6,1758.2
125574,2017,Maraã,Amazônia,17100,122.0,14623.2,596.6,1758.2
125575,2002,Maraã,Amazônia,17100,87.9,14657.3,596.6,1758.2
125576,2019,Maraã,Amazônia,17100,124.1,14621.1,596.6,1758.2
125577,2021,Maraã,Amazônia,17100,127.0,14618.2,596.6,1758.2
125578,2016,Maraã,Amazônia,17100,121.0,14624.2,596.6,1758.2
125579,2000,Maraã,Amazônia,17100,74.9,14670.3,596.6,1758.2
127696,2006,Itamarati,Amazônia,25296,116.7,24888.0,3.1,288.2
127697,2019,Itamarati,Amazônia,25296,136.5,24868.2,3.1,288.2
127698,2001,Itamarati,Amazônia,25296,103.9,24900.8,3.1,288.2
127699,2011,Itamarati,Amazônia,25296,126.1,24878.6,3.1,288.2
127700,2020,Itamarati,Amazônia,25296,137.8,24866.9,3.1,288.2
127701,2018,Itamarati,Amazônia,25296,135.5,24869.2,3.1,288.2
127702,2015,Itamarati,Amazônia,25296,133.3,24871.4,3.1,288.2
127703,2002,Itamarati,Amazônia,25296,109.4,24895.3,3.1,288.2
127704,2010,Itamarati,Amazônia,25296,124.6,24880.1,3.1,288.2
127705,2016,Itamarati,Amazônia,25296,133.9,24870.8,3.1,288.2
127706,2003,Itamarati,Amazônia,25296,112.3,24892.4,3.1,288.2
127707,2007,Itamarati,Amazônia,25296,118.8,24885.9,3.1,288.2
127708,2008,Itamarati,Amazônia,25296,120.3,24884.4,3.1,288.2
127709,2022,Itamarati,Amazônia,25296,142.4,24862.3,3.1,288.2
127710,2021,Itamarati,Amazônia,25296,138.9,24865.8,3.1,288.2
127711,2013,Itamarati,Amazônia,25296,129.1,24875.6,3.1,288.2
127712,2012,Itamarati,Amazônia,25296,127.6,24877.1,3.1,288.2
127713,2004,Itamarati,Amazônia,25296,112.9,24891.8,3.1,288.2
127714,2017,Itamarati,Amazônia,25296,134.7,24870.0,3.1,288.2
127715,2014,Itamarati,Amazônia,25296,132.3,24872.4,3.1,288.2
127716,2009,Itamarati,Amazônia,25296,121.3,24883.4,3.1,288.2
127717,2005,Itamarati,Amazônia,25296,115.3,24889.4,3.1,288.2
127718,2000,Itamarati,Amazônia,25296,98.4,24906.3,3.1,288.2
129904,2018,Santa Isabel do Rio Negro,Amazônia,62932,219.8,61141.9,946.9,623.4
129905,2020,Santa Isabel do Rio Negro,Amazônia,62932,224.0,61137.7,946.9,623.4
129906,2014,Santa Isabel do Rio Negro,Amazônia,62932,217.4,61144.3,946.9,623.4
129907,2021,Santa Isabel do Rio Negro,Amazônia,62932,225.7,61136.0,946.9,623.4
129908,2013,Santa Isabel do Rio Negro,Amazônia,62932,216.5,61145.2,946.9,623.4
129909,2002,Santa Isabel do Rio Negro,Amazônia,62932,195.2,61166.5,946.9,623.4
129910,2005,Santa Isabel do Rio Negro,Amazônia,62932,205.2,61156.5,946.9,623.4
129911,2022,Santa Isabel do Rio Negro,Amazônia,62932,225.8,61135.9,946.9,623.4
129912,2012,Santa Isabel do Rio Negro,Amazônia,62932,216.4,61145.3,946.9,623.4
129913,2010,Santa Isabel do Rio Negro,Amazônia,62932,213.1,61148.6,946.9,623.4
129914,2000,Santa Isabel do Rio Negro,Amazônia,62932,186.6,61175.1,946.9,623.4
129915,2006,Santa Isabel do Rio Negro,Amazônia,62932,205.5,61156.2,946.9,623.4
129916,2003,Santa Isabel do Rio Negro,Amazônia,62932,202.1,61159.6,946.9,623.4
129917,2016,Santa Isabel do Rio Negro,Amazônia,62932,218.4,61143.3,946.9,623.4
129918,2009,Santa Isabel do Rio Negro,Amazônia,62932,207.4,61154.3,946.9,623.4
129919,2004,Santa Isabel do Rio Negro,Amazônia,62932,203.9,61157.8,946.9,623.4
129920,2008,Santa Isabel do Rio Negro,Amazônia,62932,207.3,61154.4,946.9,623.4
129921,2019,Santa Isabel do Rio Negro,Amazônia,62932,222.9,61138.8,946.9,623.4
129922,2007,Santa Isabel do Rio Negro,Amazônia,62932,206.0,61155.7,946.9,623.4
129923,2015,Santa Isabel do Rio Negro,Amazônia,62932,217.9,61143.8,946.9,623.4
129924,2001,Santa Isabel do Rio Negro,Amazônia,62932,192.5,61169.2,946.9,623.4
129925,2017,Santa Isabel do Rio Negro,Amazônia,62932,219.1,61142.6,946.9,623.4
129926,2011,Santa Isabel do Rio Negro,Amazônia,62932,215.0,61146.7,946.9,623.4
132043,2021,Apuí,Amazônia,54232,3308.6,50067.7,634.5,221.2
132044,2016,Apuí,Amazônia,54232,2103.7,51272.6,634.5,221.2
132045,2002,Apuí,Amazônia,54232,1046.0,52330.3,634.5,221.2
132046,2014,Apuí,Amazônia,54232,1835.4,51540.9,634.5,221.2
132047,2017,Apuí,Amazônia,54232,2273.2,51103.1,634.5,221.2
132048,2005,Apuí,Amazônia,54232,1192.0,52184.3,634.5,221.2
132049,2009,Apuí,Amazônia,54232,1500.6,51875.7,634.5,221.2
132050,2012,Apuí,Amazônia,54232,1669.3,51707.0,634.5,221.2
132051,2004,Apuí,Amazônia,54232,1046.1,52330.2,634.5,221.2
132052,2007,Apuí,Amazônia,54232,1366.4,52009.9,634.5,221.2
132053,2019,Apuí,Amazônia,54232,2719.1,50657.2,634.5,221.2
132054,2011,Apuí,Amazônia,54232,1595.4,51780.9,634.5,221.2
132055,2008,Apuí,Amazônia,54232,1436.6,51939.7,634.5,221.2
132056,2022,Apuí,Amazônia,54232,4040.3,49336.0,634.5,221.2
132057,2010,Apuí,Amazônia,54232,1546.9,51829.4,634.5,221.2
132058,2015,Apuí,Amazônia,54232,1942.4,51433.9,634.5,221.2
132059,2013,Apuí,Amazônia,54232,1755.4,51620.9,634.5,221.2
132060,2018,Apuí,Amazônia,54232,2431.4,50944.9,634.5,221.2
132061,2003,Apuí,Amazônia,54232,1046.0,52330.3,634.5,221.2
132062,2000,Apuí,Amazônia,54232,955.9,52420.4,634.5,221.2
132063,2020,Apuí,Amazônia,54232,2978.7,50397.6,634.5,221.2
132064,2006,Apuí,Amazônia,54232,1272.4,52103.9,634.5,221.2
132065,2001,Apuí,Amazônia,54232,1013.1,52363.2,634.5,221.2
133101,2016,Careiro,Amazônia,6106,1126.8,4576.9,84.1,318.2
133102,2020,Careiro,Amazônia,6106,1136.2,4567.5,84.1,318.2
133103,2001,Careiro,Amazônia,6106,1001.9,4701.8,84.1,318.2
133104,2005,Careiro,Amazônia,6106,1078.3,4625.4,84.1,318.2
133105,2012,Careiro,Amazônia,6106,1115.7,4588.0,84.1,318.2
133106,2018,Careiro,Amazônia,6106,1129.3,4574.4,84.1,318.2
133107,2003,Careiro,Amazônia,6106,1062.8,4640.9,84.1,318.2
133108,2004,Careiro,Amazônia,6106,1073.7,4630.0,84.1,318.2
133109,2015,Careiro,Amazônia,6106,1125.3,4578.4,84.1,318.2
133110,2002,Careiro,Amazônia,6106,1030.0,4673.7,84.1,318.2
133111,2006,Careiro,Amazônia,6106,1084.8,4618.9,84.1,318.2
133112,2022,Careiro,Amazônia,6106,1149.4,4554.3,84.1,318.2
133113,2017,Careiro,Amazônia,6106,1128.4,4575.3,84.1,318.2
133114,2013,Careiro,Amazônia,6106,1119.7,4584.0,84.1,318.2
133115,2010,Careiro,Amazônia,6106,1109.6,4594.1,84.1,318.2
133116,2019,Careiro,Amazônia,6106,1131.8,4571.9,84.1,318.2
133117,2008,Careiro,Amazônia,6106,1093.6,4610.1,84.1,318.2
133118,2021,Careiro,Amazônia,6106,1143.1,4560.6,84.1,318.2
133119,2007,Careiro,Amazônia,6106,1087.3,4616.4,84.1,318.2
133120,2014,Careiro,Amazônia,6106,1120.2,4583.5,84.1,318.2
133121,2011,Careiro,Amazônia,6106,1114.4,4589.3,84.1,318.2
133122,2000,Careiro,Amazônia,6106,964.4,4739.3,84.1,318.2
133123,2009,Careiro,Amazônia,6106,1099.1,4604.6,84.1,318.2
134642,2006,São Gabriel da Cachoeira,Amazônia,108765,1170.7,105669.3,480.1,1444.9
134643,2019,São Gabriel da Cachoeira,Amazônia,108765,1215.6,105624.4,480.1,1444.9
134644,2003,São Gabriel da Cachoeira,Amazônia,108765,1160.7,105679.3,480.1,1444.9
134645,2016,São Gabriel da Cachoeira,Amazônia,108765,1206.6,105633.4,480.1,1444.9
134646,2015,São Gabriel da Cachoeira,Amazônia,108765,1204.9,105635.1,480.1,1444.9
134647,2017,São Gabriel da Cachoeira,Amazônia,108765,1207.5,105632.5,480.1,1444.9
134648,2022,São Gabriel da Cachoeira,Amazônia,108765,1229.9,105610.1,480.1,1444.9
134649,2014,São Gabriel da Cachoeira,Amazônia,108765,1204.4,105635.6,480.1,1444.9
134650,2002,São Gabriel da Cachoeira,Amazônia,108765,1141.3,105698.7,480.1,1444.9
134651,2001,São Gabriel da Cachoeira,Amazônia,108765,1110.7,105729.3,480.1,1444.9
134652,2008,São Gabriel da Cachoeira,Amazônia,108765,1180.2,105659.8,480.1,1444.9
134653,2018,São Gabriel da Cachoeira,Amazônia,108765,1209.3,105630.7,480.1,1444.9
134654,2013,São Gabriel da Cachoeira,Amazônia,108765,1202.4,105637.6,480.1,1444.9
134655,2011,São Gabriel da Cachoeira,Amazônia,108765,1198.4,105641.6,480.1,1444.9
134656,2004,São Gabriel da Cachoeira,Amazônia,108765,1165.2,105674.8,480.1,1444.9
134657,2000,São Gabriel da Cachoeira,Amazônia,108765,1043.5,105796.5,480.1,1444.9
134658,2010,São Gabriel da Cachoeira,Amazônia,108765,1194.4,105645.6,480.1,1444.9
134659,2012,São Gabriel da Cachoeira,Amazônia,108765,1201.1,105638.9,480.1,1444.9
134660,2005,São Gabriel da Cachoeira,Amazônia,108765,1169.7,105670.3,480.1,1444.9
134661,2021,São Gabriel da Cachoeira,Amazônia,108765,1227.5,105612.5,480.1,1444.9
134662,2007,São Gabriel da Cachoeira,Amazônia,108765,1171.0,105669.0,480.1,1444.9
134663,2009,São Gabriel da Cachoeira,Amazônia,108765,1184.6,105655.4,480.1,1444.9
134664,2020,São Gabriel da Cachoeira,Amazônia,108765,1221.9,105618.1,480.1,1444.9
140921,2015,Anori,Amazônia,5866,82.9,4685.5,633.8,463.8
140922,2022,Anori,Amazônia,5866,84.5,4683.9,633.8,463.8
140923,2010,Anori,Amazônia,5866,79.8,4688.6,633.8,463.8
140924,2001,Anori,Amazônia,5866,70.7,4697.7,633.8,463.8
140925,2007,Anori,Amazônia,5866,77.8,4690.6,633.8,463.8
140926,2013,Anori,Amazônia,5866,81.8,4686.6,633.8,463.8
140927,2004,Anori,Amazônia,5866,75.2,4693.2,633.8,463.8
140928,2016,Anori,Amazônia,5866,83.2,4685.2,633.8,463.8
140929,2000,Anori,Amazônia,5866,69.5,4698.9,633.8,463.8
140930,2014,Anori,Amazônia,5866,82.4,4686.0,633.8,463.8
140931,2003,Anori,Amazônia,5866,74.1,4694.3,633.8,463.8
140932,2009,Anori,Amazônia,5866,79.3,4689.1,633.8,463.8
140933,2021,Anori,Amazônia,5866,84.3,4684.1,633.8,463.8
140934,2005,Anori,Amazônia,5866,77.2,4691.2,633.8,463.8
140935,2002,Anori,Amazônia,5866,72.1,4696.3,633.8,463.8
140936,2012,Anori,Amazônia,5866,81.0,4687.4,633.8,463.8
140937,2008,Anori,Amazônia,5866,78.8,4689.6,633.8,463.8
140938,2017,Anori,Amazônia,5866,83.4,4685.0,633.8,463.8
140939,2020,Anori,Amazônia,5866,83.8,4684.6,633.8,463.8
140940,2006,Anori,Amazônia,5866,77.8,4690.6,633.8,463.8
140941,2018,Anori,Amazônia,5866,83.5,4684.9,633.8,463.8
140942,2019,Anori,Amazônia,5866,83.5,4684.9,633.8,463.8
140943,2011,Anori,Amazônia,5866,80.4,4688.0,633.8,463.8
144486,2005,Urucurituba,Amazônia,2802,92.5,32.9,1690.7,985.9
144487,2000,Urucurituba,Amazônia,2802,82.3,43.1,1690.7,985.9
144488,2003,Urucurituba,Amazônia,2802,91.9,33.5,1690.7,985.9
144489,2006,Urucurituba,Amazônia,2802,92.8,32.6,1690.7,985.9
144490,2002,Urucurituba,Amazônia,2802,89.5,35.9,1690.7,985.9
144491,2008,Urucurituba,Amazônia,2802,93.7,31.7,1690.7,985.9
144492,2021,Urucurituba,Amazônia,2802,98.6,26.8,1690.7,985.9
144493,2020,Urucurituba,Amazônia,2802,97.8,27.6,1690.7,985.9
144494,2014,Urucurituba,Amazônia,2802,97.0,28.4,1690.7,985.9
144495,2013,Urucurituba,Amazônia,2802,96.1,29.3,1690.7,985.9
144496,2016,Urucurituba,Amazônia,2802,97.2,28.2,1690.7,985.9
144497,2017,Urucurituba,Amazônia,2802,97.3,28.1,1690.7,985.9
144498,2015,Urucurituba,Amazônia,2802,97.1,28.3,1690.7,985.9
144499,2022,Urucurituba,Amazônia,2802,100.0,25.4,1690.7,985.9
144500,2018,Urucurituba,Amazônia,2802,97.3,28.1,1690.7,985.9
144501,2011,Urucurituba,Amazônia,2802,95.3,30.1,1690.7,985.9
144502,2001,Urucurituba,Amazônia,2802,89.5,35.9,1690.7,985.9
144503,2004,Urucurituba,Amazônia,2802,92.1,33.3,1690.7,985.9
144504,2012,Urucurituba,Amazônia,2802,95.3,30.1,1690.7,985.9
144505,2019,Urucurituba,Amazônia,2802,97.7,27.7,1690.7,985.9
144506,2009,Urucurituba,Amazônia,2802,93.7,31.7,1690.7,985.9
144507,2007,Urucurituba,Amazônia,2802,93.1,32.3,1690.7,985.9
144508,2010,Urucurituba,Amazônia,2802,94.7,30.7,1690.7,985.9
144578,2010,Coari,Amazônia,57842,767.5,53506.5,818.8,2749.2
144579,2021,Coari,Amazônia,57842,800.4,53473.6,818.8,2749.2
144580,2004,Coari,Amazônia,57842,751.2,53522.8,818.8,2749.2
144581,2001,Coari,Amazônia,57842,727.0,53547.0,818.8,2749.2
144582,2012,Coari,Amazônia,57842,772.3,53501.7,818.8,2749.2
144583,2005,Coari,Amazônia,57842,753.3,53520.7,818.8,2749.2
144584,2011,Coari,Amazônia,57842,771.3,53502.7,818.8,2749.2
144585,2013,Coari,Amazônia,57842,776.4,53497.6,818.8,2749.2
144586,2016,Coari,Amazônia,57842,783.8,53490.2,818.8,2749.2
144587,2000,Coari,Amazônia,57842,711.1,53562.9,818.8,2749.2
144588,2017,Coari,Amazônia,57842,785.9,53488.1,818.8,2749.2
144589,2022,Coari,Amazônia,57842,802.3,53471.7,818.8,2749.2
144590,2015,Coari,Amazônia,57842,780.5,53493.5,818.8,2749.2
144591,2003,Coari,Amazônia,57842,746.7,53527.3,818.8,2749.2
144592,2014,Coari,Amazônia,57842,779.8,53494.2,818.8,2749.2
144593,2002,Coari,Amazônia,57842,733.2,53540.8,818.8,2749.2
144594,2009,Coari,Amazônia,57842,760.5,53513.5,818.8,2749.2
144595,2006,Coari,Amazônia,57842,753.4,53520.6,818.8,2749.2
144596,2019,Coari,Amazônia,57842,791.4,53482.6,818.8,2749.2
144597,2007,Coari,Amazônia,57842,756.8,53517.2,818.8,2749.2
144598,2020,Coari,Amazônia,57842,795.3,53478.7,818.8,2749.2
144599,2018,Coari,Amazônia,57842,787.9,53486.1,818.8,2749.2
144600,2008,Coari,Amazônia,57842,759.9,53514.1,818.8,2749.2
146993,2021,Caapiranga,Amazônia,9463,255.2,8593.8,185.7,428.3
146994,2005,Caapiranga,Amazônia,9463,231.0,8618.0,185.7,428.3
146995,2011,Caapiranga,Amazônia,9463,241.2,8607.8,185.7,428.3
146996,2012,Caapiranga,Amazônia,9463,241.6,8607.4,185.7,428.3
146997,2004,Caapiranga,Amazônia,9463,230.1,8618.9,185.7,428.3
146998,2008,Caapiranga,Amazônia,9463,232.5,8616.5,185.7,428.3
146999,2002,Caapiranga,Amazônia,9463,217.2,8631.8,185.7,428.3
147000,2016,Caapiranga,Amazônia,9463,247.7,8601.3,185.7,428.3
147001,2022,Caapiranga,Amazônia,9463,256.0,8593.0,185.7,428.3
147002,2015,Caapiranga,Amazônia,9463,247.0,8602.0,185.7,428.3
147003,2013,Caapiranga,Amazônia,9463,242.0,8607.0,185.7,428.3
147004,2001,Caapiranga,Amazônia,9463,212.2,8636.8,185.7,428.3
147005,2000,Caapiranga,Amazônia,9463,203.1,8645.9,185.7,428.3
147006,2007,Caapiranga,Amazônia,9463,232.3,8616.7,185.7,428.3
147007,2010,Caapiranga,Amazônia,9463,240.3,8608.7,185.7,428.3
147008,2017,Caapiranga,Amazônia,9463,248.8,8600.2,185.7,428.3
147009,2019,Caapiranga,Amazônia,9463,250.7,8598.3,185.7,428.3
147010,2003,Caapiranga,Amazônia,9463,227.5,8621.5,185.7,428.3
147011,2018,Caapiranga,Amazônia,9463,249.7,8599.3,185.7,428.3
147012,2006,Caapiranga,Amazônia,9463,231.1,8617.9,185.7,428.3
147013,2014,Caapiranga,Amazônia,9463,243.3,8605.7,185.7,428.3
147014,2020,Caapiranga,Amazônia,9463,253.2,8595.8,185.7,428.3
147015,2009,Caapiranga,Amazônia,9463,234.7,8614.3,185.7,428.3
